folio,folio_agencia,referencia,auth,reserva,vendedor,concepto,pago_directo,pago_proveedor,pago_file,fecha,fecha_registro,cuenta_proceso,usuario_proceso,fecha_proceso,hora_proceso,monto,moneda,tipo_cambio,monto_recibido,cliente,forma_pago,banco,tarjeta,observaciones,serie_factura,folio_factura,cancelado,fecha_cancelacion,usuario_cancela,motivo_cancelacion,enviado,tiene_anexo,monedero,monto_monedero,folio_monedero,paypal,conekta,webpay,pol_vigencia,link_pago,pol_intento,pol_pagado,pol_fecha_pago,pol_codigo_auth,pol_tarjeta,pol_detalle_pago,pol_notas,pol_correo_enviado,token_pago
1690870,2557,"COBRADO - STRIPE",,57,VeronicaN,"EXTRAS RAMON Y CORTINA",0,0,0,2025-12-12,2025-12-10,80W66F5A,SalvadorR,2025-12-15,10:29,5834.23,USD,1.00,5834.23,384256,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691054,2558,"VENTA DIRECTA",,755,VeronicaN,"VUELO TKT AIR NORTH",0,0,0,2025-10-13,2025-12-11,NAXU4RWI,SalvadorR,2025-12-11,10:51,627.90,USD,1.00,627.90,401848,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691055,2559,"VENTA DIRECTA",,910,VivianaS,"Boletos de avión y asientos",0,0,0,2025-12-11,2025-12-11,NAXU4RWI,SalvadorR,2025-12-11,10:54,767.06,USD,1.00,767.06,431294,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691105,2560,Eliminar,,831,MartinB,"Pago emisión billetes ",0,0,0,2025-11-17,2025-12-11,,,0000-00-00,,3101.41,EUR,0.86,2679.00,407847,E04,,,,,0,1,2025-12-11,AriadnaR,"ERROR EN IMPORTE - AR",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691237,2561,"COBRADO - VEXMAS MXN",,57,VeronicaN,"EXTRAS EGIPTO SEPULVEDA",0,0,0,2025-12-11,2025-12-11,39L869VF,SalvadorR,2025-12-15,09:31,981.38,MXN,18.35,18008.25,384256,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691264,2562,,,831,MartinB,"Gasto Gannet - Reemisión billete",0,0,0,2025-12-11,2025-12-11,,,0000-00-00,,1418.27,USD,1.00,1418.27,407847,81W,,,"Autorizado por Pedro.",,0,1,2025-12-15,AriadnaR,"registro equivocado - AR",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691267,2563,"AMEX Cliente - B march EUR",,831,MartinB,"Pago emisión billetes",0,0,0,2025-11-25,2025-12-11,K3P9E9L7,SofiaR,2026-02-16,05:41,3162.11,EUR,0.85,2679.00,407847,E04,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691356,2564,"COBRADO - STRIPE",,848,MinervaH,"PAGO  DE SAFARI A AFRICA",0,0,0,2025-12-12,2025-12-11,80W66F5A,SalvadorR,2025-12-15,10:29,26880.80,USD,1.00,26880.80,445494,8W0,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691357,2565,"COBRADO - STRIPE",,848,MinervaH,"PAGO DE SEGUNDA PARTE SAFARI A AFRICA",0,0,0,2025-12-12,2025-12-11,80W66F5A,SalvadorR,2025-12-15,10:28,14346.80,USD,1.00,14346.80,445494,8W0,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691429,2566,"VENTA DIRECTA",,782,LuisHdz,"Traslado VCE - St Regis Venice",0,0,0,2025-12-11,2025-12-11,NAXU4RWI,SalvadorR,2025-12-12,10:36,367.99,USD,1.00,367.99,382682,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691437,2567,"VENTA DIRECTA",,848,MinervaH,"PAGO TOTAL DE BOLETO DE AVION",0,0,0,2025-12-11,2025-12-11,NAXU4RWI,SalvadorR,2025-12-12,10:37,9324.76,USD,1.00,9324.76,445494,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691444,2568,"COBRADO - STRIPE",,848,MinervaH,"PAGO DE EMISION DE BOLETOS",0,0,0,2025-12-11,2025-12-11,80W66F5A,SalvadorR,2025-12-18,12:27,140.00,USD,1.00,140.00,445494,8W0,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691452,2569,"VENTA DIRECTA",,782,LuisHdz,"Hospedaje St. Regis Deluxe Room 1",0,0,0,2025-12-11,2025-12-11,NAXU4RWI,SalvadorR,2025-12-12,10:34,3352.14,USD,1.00,3352.14,382682,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691454,2570,"VENTA DIRECTA",,782,LuisHdz,"Hospedaje St. Regis Deluxe Room 2",0,0,0,2025-12-11,2025-12-11,NAXU4RWI,SalvadorR,2025-12-12,10:34,3628.85,USD,1.00,3628.85,382682,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691531,2571,"VENTA DIRECTA",,782,LuisHdz,"Hospedaje St. Regis Astor Suite",0,0,0,2025-12-11,2025-12-11,NAXU4RWI,SalvadorR,2025-12-12,10:35,6176.87,USD,1.00,6176.87,382682,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691542,2572,"VENTA DIRECTA",,782,LuisHdz,"Hospedaje Maison Pyramide",0,0,0,2025-12-11,2025-12-11,NAXU4RWI,SalvadorR,2025-12-12,10:35,11710.78,USD,1.00,11710.78,382682,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691591,2573,,,887,MariellaP,"Anticipo viaje Juan y Leticia de Vilar",0,0,0,2025-12-11,2025-12-11,,,0000-00-00,,132927.40,USD,18.35,7244.00,370757,HHW,,,"tipo de cambio 18.35",,0,1,2025-12-18,SalvadorR,.,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691639,2574,"COBRADO - VEXMAS",,57,VeronicaN,"ULTIMO PAGO EGIPTO",0,0,0,2025-12-11,2025-12-11,39L869VF,AriadnaR,2026-01-04,23:12,7901.91,MXN,18.35,145000.00,384256,EFE,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691761,2575,"VENTA DIRECTA",,913,LucianaE,"PAGO DIRECTO NAVIERA",0,0,0,2025-12-11,2025-12-11,CIKQ2447,SalvadorR,2025-12-12,10:38,299292.08,MXN,1.00,299292.08,448824,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691914,2576,"VENTA DIRECTA",,914,MartinB,"Pago emisión NH - LON TYO LON",0,0,0,2025-12-12,2025-12-12,NAXU4RWI,SalvadorR,2025-12-12,10:39,7520.60,USD,1.00,7520.60,448863,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691915,2577,"COBRADO - STRIPE",,914,MartinB,"Pago fee emisión",0,0,0,2025-12-16,2025-12-12,80W66F5A,SalvadorR,2025-12-18,08:20,70.00,USD,1.00,70.00,448863,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691916,2578,"COBRADO - STRIPE",,834,ConchaD,"Ultimo Pago Familia Sandler ",0,0,0,2025-12-15,2025-12-12,80W66F5A,SalvadorR,2026-01-16,08:50,14892.00,USD,1.00,14892.00,444002,8W0,,,"pagado con link de stripe tarjeta amex el dia 11/12",,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1691979,2579,"COBRADO - VEXMAS MXN",,872,InesGR,"Anticipo Cabina Ocean View",0,0,0,2025-11-28,2025-12-12,39L869VF,SalvadorR,2025-12-15,09:56,4000.00,MXN,1.00,4000.00,447366,HHW,Banamex,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1692456,2580,"COBRADO - CHASE ",,392,LucianaE,"LIQUIDACION SERVICIOS TERRESTRES LUX JAPAN",0,0,0,2025-12-12,2025-12-12,80W66F5A,SalvadorR,2025-12-15,09:54,20055.00,USD,1.00,20055.00,415900,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1692460,2581,"VENTA DIRECTA",,392,LucianaE,"PAGO DIRECTO SKI USA",0,0,0,2025-12-12,2025-12-12,NAXU4RWI,SalvadorR,2025-12-15,09:51,5981.25,USD,1.00,5981.25,415900,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1692462,2582,"VENTA DIRECTA",,392,LucianaE,"PAGO DIRECTO HYATT KANAZAWA",0,0,0,2025-12-12,2025-12-12,NAXU4RWI,SalvadorR,2025-12-15,09:52,993.02,USD,1.00,993.02,415900,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1692472,2583,"VENTA DIRECTA",,392,LucianaE,"PAGO DIRECTO SKI USA",0,0,0,2025-12-12,2025-12-12,NAXU4RWI,SalvadorR,2025-12-30,09:28,1330.41,USD,1.00,1330.41,415900,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1692652,2584,"VENTA DIRECTA",,912,VeronicaN,"BAIRRO ALTO HOTEL",0,0,0,2025-08-08,2025-12-12,NAXU4RWI,AriadnaR,2025-12-12,20:41,2058.00,USD,1.00,2058.00,430285,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1693455,2585,,,366,LorenzaP,"pago boleto avión",0,0,0,2025-12-15,2025-12-15,,,0000-00-00,,3800.00,USD,1.00,3800.00,405311,HHW,,,"del costo total de 4310.91, se le reste la comision de 302.24. Y se abona el pago de 3800 usd. Por lo que queda por pagar son 208.67 usa",,0,1,2026-01-22,AriadnaR,"SE SUSTITUYE POR EL RECIBO No. 2909 - AR",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1693573,2586,"VENTA DIRECTA",,820,MinervaH,"PAGO TOTAL DE BOLETO DE AVION MALETA Y ASIENTO",0,0,0,2025-12-15,2025-12-15,CIKQ2447,SalvadorR,2025-12-16,09:55,6811.00,MXN,1.00,6811.00,390491,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1693612,2587,"VENTA DIRECTA",,848,MinervaH,"PAGO DE NOCHE ADICIONAL",0,0,0,2025-12-15,2025-12-15,NAXU4RWI,SalvadorR,2025-12-16,09:55,1900.00,USD,1.00,1900.00,445494,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1693614,2588,"COBRADO - CHASE ",,916,MarujaN,"primer anticipo de Lorena por 1800 usd",0,0,0,2025-12-10,2025-12-15,80W66F5A,SalvadorR,2025-12-18,09:50,1800.00,USD,1.00,1800.00,423282,HHW,,,"Total aprox de cada paxs 7074usd. 1er pago Lorena 1800 resta 5274usd.  ",,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1693751,2589,"VENTA DIRECTA",,629,DianaM,"Revisado MIA/MEX/TGZ",0,0,0,2025-12-15,2025-12-15,NAXU4RWI,SalvadorR,2025-12-16,09:53,231.40,USD,1.00,231.40,379980,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1693766,2590,,,629,DianaM,"Revisado MIA/MEX/TGZ - Rocío Penagos",0,0,0,2025-12-15,2025-12-15,,,0000-00-00,,231.40,USD,1.00,231.40,379980,4E2,,,,,0,1,2025-12-15,SalvadorR,duplicidad,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1693797,2591,"COBRADO - VEXMAS",,916,MarujaN,"primer anticipo de swami por 35000 mxn ",0,0,0,2025-12-02,2025-12-15,39L869VF,AriadnaR,2026-01-06,18:28,1886.79,MXN,18.55,35000.00,423282,EFE,,,"primer anticipo de swami por 35000 mxn equivalente a 1886.79 usd debe del total de paquete por p 5188 usd",,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1693801,2592,"COBRADO - VEXMAS",,916,MarujaN,"primer anticipo de vale  por 35000 mxn ",0,0,0,2025-12-02,2025-12-15,39L869VF,AriadnaR,2026-01-06,18:28,1886.79,MXN,18.55,35000.00,423282,EFE,,,"primer anticipo de vale  por 35000 mxn equivalente a 1886.79 usd del paquete total del viaje debe 5188 usd",,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1693959,2593,"VENTA DIRECTA",,908,LuciaS,"Hotel Raddisson Mayfair Tablet ",0,0,0,2025-12-15,2025-12-15,NAXU4RWI,SalvadorR,2025-12-16,09:57,1489.20,USD,1.00,1489.20,448607,4E2,,,"Cliente pagó con su tarjeta de crédito a TABLET HOTELS su habitación en Raddisson Mayfair Londres",,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694360,2594,"COBRADO - WISE EUR",,789,MartinB,"Pago final",0,0,0,2025-12-16,2025-12-16,6L931A9I,AriadnaR,2025-12-16,11:01,32845.00,EUR,1.00,32845.00,394050,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694361,2595,"COBRADO -WISE EUR",,917,VeronicaN,"1er depósito Christine Lee 35%",0,0,0,2025-12-08,2025-12-16,6L931A9I,SalvadorR,2025-12-16,11:32,12435.50,EUR,1.00,12435.50,449320,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694471,2596,"COBRADO - STRIPE",,903,LucianaE,"ANTICIPO VIAJE ASIA",0,0,0,2025-12-18,2025-12-16,80W66F5A,SalvadorR,2025-12-18,11:59,10833.00,USD,1.00,10833.00,448400,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694589,2597,"VENTA DIRECTA",,919,VivianaS,"Hospedaje Pen NYC",0,0,0,2025-12-16,2025-12-16,NAXU4RWI,SalvadorR,2025-12-18,09:13,16765.00,USD,1.00,16765.00,449351,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694669,2598,"VENTA DIRECTA",,920,VivianaS,"Hospedaje Nizuc King 1",0,0,0,2025-12-16,2025-12-16,NAXU4RWI,SalvadorR,2025-12-18,09:13,2533.76,USD,1.00,2533.76,449376,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694686,2599,"VENTA DIRECTA",,920,VivianaS,"Hospedaje Nizuc King 2",0,0,0,2025-12-16,2025-12-16,NAXU4RWI,SalvadorR,2025-12-18,09:14,2533.76,USD,1.00,2533.76,449376,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694703,2600,"COBRADO - VEXMAS",,916,MarujaN,"segundo anticipo de swami por 60000 mxn ",0,0,0,2025-12-18,2025-12-16,39L869VF,AriadnaR,2026-01-06,18:45,3287.67,MXN,18.25,60000.00,423282,EFE,,,"Swami me dio un segundo pago por 60 mil pesos ",,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694707,2601,"COBRADO - VEXMAS",,916,MarujaN,"segundo anticipo de vale  por 60000 mxn ",0,0,0,2025-12-18,2025-12-16,39L869VF,AriadnaR,2026-01-06,18:46,3287.67,MXN,18.25,60000.00,423282,EFE,,,"Recibi segundo anticipo de vale por 60 mil peos ",,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694712,2602,"VENTA DIRECTA",,921,VivianaS,"Hospedaje Nizuc",0,0,0,2025-12-16,2025-12-16,NAXU4RWI,SalvadorR,2025-12-18,09:14,2533.76,USD,1.00,2533.76,449395,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694716,2603,"COBRADO - VEXMAS",,916,MarujaN,"primer pago adelanto de viaje de Moni por 28000 mxn",0,0,0,2025-12-18,2025-12-16,39L869VF,AriadnaR,2026-01-04,23:17,1534.25,MXN,18.25,28000.00,423282,EFE,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694717,2604,"COBRADO - VEXMAS",,916,MarujaN,"primer anticipo de marilu por 9300  mxn ",0,0,0,2025-12-02,2025-12-16,39L869VF,AriadnaR,2026-01-06,18:29,509.59,MXN,18.25,9300.00,423282,EFE,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694722,2605,"VENTA DIRECTA",,908,LuciaS,"Compra boletos de avión",0,0,0,2025-12-16,2025-12-16,NAXU4RWI,SalvadorR,2025-12-18,09:12,895.80,USD,1.00,895.80,448607,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694725,2606,"COBRADO - STRIPE",,908,LuciaS,"Compra boletos de avión Fee",0,0,0,2025-12-12,2025-12-16,80W66F5A,SalvadorR,2025-12-18,12:26,105.00,USD,1.00,105.00,448607,8W0,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694738,2607,"VENTA DIRECTA",,922,VivianaS,"Hospedaje FS Mad",0,0,0,2025-12-16,2025-12-16,A7GG8C8Y,SalvadorR,2025-12-18,09:15,2403.50,EUR,1.00,2403.50,442998,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694759,2608,"VENTA DIRECTA",,923,VivianaS,"Hospedaje MO Mad",0,0,0,2025-12-16,2025-12-16,A7GG8C8Y,SalvadorR,2025-12-18,09:17,1039.50,EUR,1.00,1039.50,442998,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694837,2609,"VENTA DIRECTA",,849,LuciaS,"Renta de Auto ",0,0,0,2025-12-16,2025-12-16,NAXU4RWI,AriadnaR,2025-12-16,17:48,2206.02,USD,1.00,2206.02,410922,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1694891,2610,"VENTA DIRECTA",,925,VivianaS,"Hospedaje PDC",0,0,0,2025-12-16,2025-12-16,A7GG8C8Y,SalvadorR,2025-12-18,09:18,136.00,EUR,1.00,136.00,442998,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1695165,2611,,,888,MinervaH,"PAGO TOTAL DE BOLETO DE AVION",0,0,0,2025-12-16,2025-12-16,,,0000-00-00,,22149.00,MXN,1.00,22149.00,401882,HHW,,,,,0,1,2026-01-20,SalvadorR,"se creo monedero electronico",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1695167,2612,,,894,MinervaH,"PAGO TOTAL DE BOLETO DE AVION",0,0,0,2025-12-16,2025-12-16,,,0000-00-00,,6855.53,MXN,1.00,6855.53,401882,HHW,,,,,0,1,2026-01-20,SalvadorR,"se crea monedero electronico",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1695663,2613,"COBRADO - CHASE ",,169,RafaellaP,"paGO FINAL",0,0,0,2025-12-12,2025-12-16,80W66F5A,SalvadorR,2025-12-18,09:21,4176.00,USD,1.00,4176.00,393904,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1695701,2614,"VENTA DIRECTA",,841,VeronicaN,"VUELOS NISEKO",0,0,0,2025-11-26,2025-12-17,NAXU4RWI,SalvadorR,2026-01-06,09:07,1869.00,USD,1.00,1869.00,415887,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1695705,2615,"COBRADO - CHASE ",,915,VeronicaN,"1ER PAGO SINGAPORE",0,0,0,2025-12-15,2025-12-17,80W66F5A,SalvadorR,2025-12-18,09:32,20989.00,USD,1.00,20989.00,385547,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1695886,2616,,,926,LuisHdz,"Hospedaje Pen Bev Hills",0,0,0,2025-12-17,2025-12-17,,,0000-00-00,,1383.74,USD,1.00,1383.74,439251,964,,,,,0,1,2025-12-18,SalvadorR,"Error de registro",0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1695983,2617,"COBRADO - VEXMAS MXN",,890,IsraelB,"Pago del Cliente de Maletas con Aeroemexico ",0,0,0,2025-12-09,2025-12-17,39L869VF,SalvadorR,2025-12-18,09:27,2400.00,MXN,1.00,2400.00,442093,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1696097,2618,"COBRADO - VEXMAS MXN",,901,LucianaE,"PAGO ROSEWOOD + WESTIN",0,0,0,2025-12-17,2025-12-17,39L869VF,SalvadorR,2026-01-13,11:26,3921.50,MXN,21.63,84822.00,384722,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1696099,2619,"COBRADO - VEXMAS MXN",,898,LucianaE,"LIQUIDACION RUANDA",0,0,0,2025-12-17,2025-12-17,39L869VF,SalvadorR,2026-01-08,11:25,21039.03,MXN,18.27,384383.00,384722,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1696122,2620,,,887,MariellaP,"Anticipo Eduardo Saad y Maria Antonieta de Saad",0,0,0,2025-12-17,2025-12-17,,,0000-00-00,,132347.88,MXN,1.00,132347.88,370757,HHW,,,,,0,1,2025-12-18,SalvadorR,.,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1696175,2621,"COBRADO - VEXMAS",,893,MariellaP,"Abono viaje Africa",0,0,0,2025-12-17,2025-12-17,39L869VF,AriadnaR,2026-01-04,23:13,38314.18,MXN,18.27,700000.00,373588,EFE,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1696258,2622,"COBRADO - VEXMAS MXN",,842,VivianaS,"Pago Hoteles Viaje Europa",0,0,0,2025-10-28,2025-12-17,39L869VF,SalvadorR,2025-12-17,14:46,3481.52,MXN,18.67,65000.00,444656,HHW,,,,,0,1,2025-12-18,SalvadorR,"se ingresara en otro folio",0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1696260,2623,"COBRADO - VEXMAS MXN",,842,VivianaS,"Pago Hoteles Viaje Europa",0,0,0,2025-11-26,2025-12-17,39L869VF,SalvadorR,2025-12-17,14:48,3494.62,MXN,18.60,65000.00,444656,HHW,,,,,0,1,2025-12-18,SalvadorR,"se ingresara en otro folio",0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1696328,2624,"VENTA DIRECTA",,901,LucianaE,"PAGO DIRECTO AC BAQUEIRA",0,0,0,2025-12-17,2025-12-17,A7GG8C8Y,SalvadorR,2025-12-18,09:11,6429.50,EUR,1.00,6429.50,384722,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1696444,2625,"COBRADO - VEXMAS MXN",,794,IsraelB,"Pago realizado por el cliente Male Gulias ",0,0,0,2025-12-16,2025-12-17,39L869VF,SalvadorR,2025-12-18,09:24,10701.92,MXN,18.20,194775.00,392848,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1696700,2626,"COBRADO - CHASE ",,832,AndreaG,"Segundo pago ",0,0,0,2025-12-11,2025-12-18,80W66F5A,SalvadorR,2025-12-30,09:26,25000.00,USD,1.00,25000.00,409525,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1696701,2627,"COBRADO - CHASE ",,924,LorenzaP,"pago adelanto de Afroassian, Abercrombie and kent y Egipt Beyond",0,0,0,2025-12-17,2025-12-18,80W66F5A,SalvadorR,2025-12-18,09:01,34778.00,USD,1.00,34778.00,449400,HHW,"Merrill Lynch",,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1696703,2628,"COBRADO - STRIPE",,927,ManonR,3200,0,0,0,2025-12-19,2025-12-18,80W66F5A,SalvadorR,2025-12-23,09:01,3200.00,USD,1.00,3200.00,449583,8W0,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1696724,2629,"COBRADO - CHASE ",,928,MarujaN,"anticipo honeymoon",0,0,0,2025-12-16,2025-12-18,80W66F5A,SalvadorR,2025-12-18,11:26,10500.00,USD,1.00,10500.00,449730,HHW,"charles schwab",,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1696778,2630,"COBRADO - STRIPE",,707,MariellaP,"Saldo estadia Almhof",0,0,0,2025-12-22,2025-12-18,80W66F5A,SalvadorR,2025-12-23,09:05,4936.00,USD,1.00,4936.00,389657,8W0,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1696868,2631,"COBRADO - VEXMAS MXN",,929,VivianaS,"Pago Hotel Maison Delano",0,0,0,2025-11-26,2025-12-18,39L869VF,SalvadorR,2025-12-18,11:49,2994.01,MXN,21.71,65000.00,444656,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
